Order ID,Quantity,Product ID,Product Name,Supplier SKU,Position,Supplier,Customer,Department,Delivery street,Comment,Route nickname,Route ordering,Accept alternatives
1000599379,1,9684,Fullkornris M/grønnsaker 1kg Norrek,6754394,asko,Rosendal sykehjem og omsorgsboliger,Customer 102,rasmusrisasgate 13a,1,2200,1,Stavanger
1000599405,2,8988,Spis Meg Kylling Salatkjøtt M/krydder 500g,560080,W-04-01,Sørlandskjøtt AS,Customer 051,Jernbanegata 6,5,1600,1,Stavanger
1000599415,1,8988,Spis Meg Kylling Salatkjøtt M/krydder 500g,560080,W-04-01,Sørlandskjøtt AS,Customer 036,Luramyrveien 36,8,0,0,Stavanger
1000599753,1,8988,Spis Meg Kylling Salatkjøtt M/krydder 500g,560080,W-04-01,Sørlandskjøtt AS,Customer 063,"Vestre Svanholmen 9,",8,2900,1,Stavanger
1000599788,2,8988,Spis Meg Kylling Salatkjøtt M/krydder 500g,560080,W-04-01,Sørlandskjøtt AS,Customer 046,Hammaren 9a,3,0,1,Stavanger
1000599860,1,8988,Spis Meg Kylling Salatkjøtt M/krydder 500g,560080,W-04-01,Sørlandskjøtt AS,Customer 077,Strandgata 147,7,1250,1,Stavanger
1000599159,2,1332,Torskefilet I Blokk U/skinn/bein 400g First Price,3104445,W-03-02,asko,Customer 024,1. etg: Gauselvågen 2,Gauselvågen 16,Trenger kopi av ordre på mail:monica.rosenvold@stavanger.kommune.no,4,1600,1,Stavanger
1000599414,12,1332,Torskefilet I Blokk U/skinn/bein 400g First Price,3104445,W-03-02,asko,Customer 040,Mat og helse,Fjelltunveien 45,11,2600,1,Stavanger
1000598080,1,3086,Torskeloins 120 -140g Møremat 1 Kg,519033,W-15-01,Møremat,Customer 005,Austbøsvingene 50,9,900,1,Stavanger
1000598082,1,3086,Torskeloins 120 -140g Møremat 1 Kg,519033,W-15-01,Møremat,Customer 005,Austbøsvingene 50,9,900,1,Stavanger
1000598087,1,3086,Torskeloins 120 -140g Møremat 1 Kg,519033,W-15-01,Møremat,Customer 005,Austbøsvingene 50,9,900,1,Stavanger
1000599427,3,3086,Torskeloins 120 -140g Møremat 1 Kg,519033,W-15-01,Møremat,Customer 059,Tjuvholmveien 20,2,3100,1,Stavanger
1000599447,2,3086,Torskeloins 120 -140g Møremat 1 Kg,519033,W-15-01,Møremat,Customer 074,Bjørn Farmannsgate 29,4,3100,0,Stavanger
1000599534,1,3086,Torskeloins 120 -140g Møremat 1 Kg,519033,W-15-01,Møremat,Customer 078,Bjørn Farmannsgate 30,4,2600,1,Stavanger
1000599186,3,3512,Torskeloins 120 -140g Møremat 5 Kg,5190033,W-06-01,Møremat,Customer 095,Mat og helse,Vårveien 9,7,0,1,Stavanger
1000598593,3,7952,Fiskepinner 750g Findus 30stk,6371371,W-03-02,asko,Customer 066,Kvartsvegen 5b,5,2750,1,Stavanger
1000599222,13,7952,Fiskepinner 750g Findus 30stk,6371371,W-03-02,asko,Customer 075,Rappveien 17,3,0,1,Stavanger
1000599661,3,7952,Fiskepinner 750g Findus 30stk,6371371,W-03-02,asko,Customer 062,TORDENSKJOLDSGATE 49,10,2700,0,Stavanger
1000595892,1,1385,God Gammeldags Fiskegrateng 540g Findus,4462883,W-03-03,asko,Customer 096,morteveien 37,9,1900,1,Stavanger
1000598563,2,1385,God Gammeldags Fiskegrateng 540g Findus,4462883,W-03-03,asko,Customer 016,Bekkeveien 10 - gul avdeling,"Bekkeveien 16, 4104 Jørpeland",11,3400,1,Stavanger
1000598351,3,6161,Opphøgde Potteter 475g Hoff,4431052,W-04-03,asko,Customer 098,Avdeling 2,"Lassaveien 10, 4022 Stavanger",13,1950,1,Stavanger
1000599390,1,5712,"Gulrot Duo Skivet Dypfryst 2,5kg Norrek",2502987,W-04-02,asko,Customer 099,2etg,Tasabekken 60,3,3150,1,Stavanger
1000599739,1,4850,Krone-is Jordbær 6stk First Price,3170958,asko,BOKOLLEKTIV BH,Customer 050,11,4525,0,Stavanger
1000598263,1,7912,Sørlandsis Vanilje 2l,6336655,W-07-02,asko,Customer 071,Bjørn Farmansgate 33,4,2700,1,Stavanger
1000599390,1,1465,Findus Paprika Mix Terning 2kg (fryst),767582,W-05-01,asko,Customer 099,2etg,Tasabekken 60,3,3150,1,Stavanger
1000591875,2,1366,Brokkoliblanding 2kg Norrek,739284,W-10-01,asko,Customer 076,Porsholen 2A,8,600,1,Stavanger
1000592465,1,1366,Brokkoliblanding 2kg Norrek,739284,W-10-01,asko,Customer 014,Skipsbyggergata 19A,9,200,1,Stavanger
1000598978,1,1517,Brokkoliblanding Rustikk 2kg Findus,4217642,W-11-02,asko,Customer 081,"Lindeveien 79, 1 etg",8,550,1,Stavanger
1000599778,1,3468,"Brokkolitopper 1,5kg Norrek",866848,W-13-02,asko,Customer 032,Kanalarmen 10,10,3400,1,Stavanger
1000595892,2,448,Blomkålblanding  500g Eldorado,3087889,W-04-02,asko,Customer 096,morteveien 37,9,1900,1,Stavanger
1000599147,1,3187,"Blomkålblanding 2,5kg Norrek",968651,W-13-02,asko,Customer 026,Verdalsvegen 31,7,3700,1,Stavanger
1000599813,1,3187,"Blomkålblanding 2,5kg Norrek",968651,W-13-02,asko,Customer 101,Jonsokberget 12,11,4000,1,Stavanger
1000599815,1,3187,"Blomkålblanding 2,5kg Norrek",968651,W-13-02,asko,Customer 101,Jonsokberget 12,11,4000,1,Stavanger
1000597235,1,4731,Blomkålbuketter 2kg Norrek,968578,W-13-02,asko,Customer 086,FASANVEIEN 19,3,4200,1,Stavanger
